QA_ID,Extracted_Answer,Raw_Response
Merge Q594,A,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A 45-year-old woman presented to the emergency department on the morning after Thanksgiving with sudden, severe, constant epigastric pain that migrated to the right upper quadrant as well as subjective fever and emesis since the previous evening. She reported a failure to pass stool or flatus since the onset of symptoms. She denied hematochezia, melena, or hematemesis. Her medical history was significant for heavy smoking, reflux, and surgical procedures including a right inguinal hernia repair, total abdominal hysterectomy, and bilateral salpingo-oopherectomy, all more than 5 years prior. On examination, she had a distended and tympanic abdomen with tenderness, guarding, and rebound in the epigastrium and right upper quadrant. Vital signs and standard laboratory test results were unremarkable.An upright abdominal plain radiograph showed a distended, thickened stomach and multiple dilated loops of small bowel with air-fluid levels. Contrast-enhanced computed tomography demonstrated a focal area of mixed fat density involving the distal small bowel concerning for a lead point with adjacent mesenteric fat stranding (Figure 1). The scan also revealed multiple bilateral lung nodules.Computed tomography of abdomen. A, Coronal view demonstrating obstructing intraluminal lesion (arrowhead). B, Transverse view demonstrating obstructing intraluminal lesion (arrowhead). The patient was subsequently taken to the operating room for exploratory laparotomy and found to have an obstruction in the distal ileum..

What Is Your Diagnosis?

A: Metastatic lung cancer
B: Small-bowel intussusception secondary to pelvic adhesions
C: Phytobezoar
D: Endometriosis

Provide your response in the following format:
<answer>Option [letter]</answer>Option A</answer>"
Merge Q595,A,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A woman in her 30s was referred for evaluation of severe bilateral optic disc edema, retinal hemorrhages, and a gradual decrease in vision during a 3-week period. She had a history of chronic migraines and reported worsening headaches during the past 3 months. The patient experienced intermittent episodes of numbness of her tongue, teeth, and upper extremities. She reported intermittent tinnitus but denied transient visual obscurations or hearing changes. Results of a review of systems were otherwise unremarkable. The patient was not taking any medications and denied a history of illicit drug use. Her best-corrected visual acuity was 20/100 OD and 20/70 OS. Extraocular movements were intact, and pupils were round and reactive with no afferent pupillary defect. Her intraocular pressure was 14 mm Hg OD and 10 mm Hg OS. Results of the patient’s anterior segment examination were within normal limits. Results of examination of her fundus are shown in the Figure, A. Magnetic resonance imaging (MRI) of the brain revealed diffuse abnormalities on T2-weighted fluid-attenuated inversion recovery sequences (Figure, B).A, Color fundus photograph of the right eye demonstrates severe optic disc edema, retinal hemorrhages, cotton-wool spots, and macular exudates. B, Magnetic resonance imaging scan of the brain in axial T2-weighted fluid-attenuated inversion recovery sequences reveals diffuse T2-weighted signal abnormality involving the cerebral hemispheres, brain stem, and cerebellum..

What Would You Do Next?

A: Order a lumbar puncture
B: Prescribe corticosteroids and consult rheumatology
C: Prescribe azithromycin
D: Measure the patient’s blood pressure

Provide your response in the following format:
<answer>Option [letter]</answer>Option A</answer>"
Merge Q596,A,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A woman in her 30s presented with multiple discrete and clustered blue papules on her face and extremities. The lesions had been present since childhood, but the size of the lesions and the intensity of pain associated with them had recently increased with even light touch causing paroxysms of pain. The pain associated with these papules worsened as the day progressed, and she could not tolerate elastic compression due to excessive pain on compression. Her medical and family histories were unremarkable. Physical examination revealed multiple discrete and agminated blue papules on the face, arms, hands, and thighs with a cobblestoned appearance (Figure 1). On palpation, the papules were exquisitely tender and partially compressible. The patient underwent duplex ultrasonography of representative papules on the thigh, and a skin biopsy specimen of a papule on the thigh was obtained for histopathologic evaluation.Clinically, multiple discrete and agminated blue papules are apparent, nodular, blue cutaneous lesions cobblestone-like in appearance, on the thigh (A) and hand and thigh (B)..

What Is Your Diagnosis?

A: Blue rubber bleb nevus syndrome
B: Venous malformation
C: Hemangioma
D: Glomuvenous malformation

Provide your response in the following format:
<answer>Option [letter]</answer>Option A</answer>"
Merge Q597,B,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A woman in her teens with no relevant medical history was brought to the hospital for personality changes, headache, and decreased vision bilaterally. Review of systems was remarkable for concomitant hearing loss and vertigo for 1 month. She was alert but confused and disoriented, and she manifested gait imbalance and ataxia. White blood cell count was elevated at 14 600/μL (to convert to ×109 per liter, multiply by 0.001). Results from computed tomography of the head were normal, but magnetic resonance imaging of the brain revealed multifocal punctate areas of restricted diffusion. A lumbar puncture showed lymphocytosis (80%), normal glucose levels, and protein levels greater than 125 mg/dL. Results from cerebrospinal fluid polymerase chain reaction were negative for herpes simplex virus, varicella zoster virus, and cytomegalovirus. Results from laboratory tests for hypercoagulable states, antinucleolar antibodies, antineutrophilic cytoplasmic antibodies, human immunodeficiency virus, Lyme disease, and tuberculosis were unrevealing.Ophthalmology was consulted. Visual acuity was 20/20 OU with normal pupil response, visual fields to finger counting, motility, and intraocular pressure. Anterior segment biomicroscopy was normal without vitreous cell or haze. The optic discs were pink with sharp margins. The macula appeared flat, and there were scattered peripheral retinal hemorrhages and areas of retinal vascular nonperfusion in both eyes. Optical coherence tomography showed inner retinal thinning with preservation of outer retinal architecture. Fluorescein angiography showed multiple retinal arteriolar occlusions with variable leakage (Figure).In this widefield fluorescein angiography, there are multiple areas of retinal artery occlusion not at branch points, with prominent leakage of fluorescein dye at some of the occlusions in each eye.Administer systemic steroids and discuss the potential need for long-term immunosuppression for Susac syndromeGive intravenous acyclovir and intravitreal foscarnet for viral retinitisObserve for acute posterior multifocal placoid pigment epitheliopathy.

What Would You Do Next?

A: Initiate dimethyl fumarate for relapsing multiple sclerosis
B: Administer systemic steroids and discuss the potential need for long-term immunosuppression for Susac syndrome
C: Give intravenous acyclovir and intravitreal foscarnet for viral retinitis
D: Observe for acute posterior multifocal placoid pigment epitheliopathy

Provide your response in the following format:
<answer>Option [letter]</answer>Option B</answer>"
Merge Q598,D,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A man in his 60s presented with a 10-year history of a slowly progressive, asymptomatic cutaneous eruption on his left leg (Figure 1A). He had a 16-year history of diabetes mellitus that was being treated with metformin. Hematological and biochemical test results were unremarkable. There was no history of another endocrine disorder or malignant neoplasm. There was no family history of similar cutaneous findings. Physical examination revealed reddish brown hyperkeratotic papules 1 to 10 mm wide on the front and back of the left leg from knee to ankle. The rest of the physical examination findings were unremarkable. Removal of the scales caused slight bleeding. A lesional skin biopsy was performed (Figure 1B and C).A, Clinical image of the reddish brown hyperkeratotic papules on the front of the left leg. B and C, Hematoxylin-eosin–stained lesional skin biopsy specimens revealing compact hyperkeratosis, epidermal atrophy, and bandlike lymphocyte infiltrate in the superficial dermis..

What Is Your Diagnosis?

A: Stucco keratoses
B: Hyperkeratosis lenticularis perstans
C: Disseminated superficial actinic porokeratosis
D: Kyrle disease

Provide your response in the following format:
<answer>Option [letter]</answer>Option D</answer>"
Merge Q599,C,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A woman in her late 20s presented with blurry vision in both eyes of 2-week duration. Her ocular history included optic neuropathy 5 years prior to presentation. Her medical history included acute lymphocytic leukemia (currently in remission) after an allogenic hematopoetic stem cell transplant. Two months before presentation, she developed Bell palsy on the right side of her face for which she was being treated with oral prednisone; her other medications were oral contraceptives and multivitamins. As her Bell palsy was improving, she noted worsening of her visual acuity. Her best-corrected visual acuity was hand motion OD and 20/400 OS. Tensions were 12 mm Hg bilaterally. A slitlamp examination revealed normal anterior segments in each eye. The vitreous was free of cells in each eye. A dilated ophthalmoscopic examination revealed mild optic nerve pallor (associated with her past episodes of optic neuritis) (Figure). Fluorescein angiography demonstrated no leakage.Color fundus photograph of the right eye showing a pale nerve and mildly dilated and tortuous veins.Ask the patient to taper the oral prednisone and reassure her that the symptoms will gradually resolveAdminister intravitreal injection of an anti–vascular endothelial growth factor agent.

What Would You Do Next?

A: Ask the patient to taper the oral prednisone and reassure her that the symptoms will gradually resolve
B: Administer intravitreal injection of an anti–vascular endothelial growth factor agent
C: Order brain neuroimaging and lumbar puncture
D: Order an infectious and inflammatory workup

Provide your response in the following format:
<answer>Option [letter]</answer>Option C</answer>"
Merge Q600,D,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A 4-year-old girl with no previous medical or ocular history presented with 10 days of right painless, periorbital swelling and erythema. The patient was previously treated with an oral combination of amoxicillin and clavulanic acid and topical gentamicin therapy without any improvement. The patient’s visual acuity, color vision, and pupillary examination results were within normal limits, and intraocular pressures were 28 mm Hg OD and 20 mm Hg OS. The extraocular movements and confrontational visual fields were normal. There was right upper and lower eyelid edema with mild erythema and 3 mm of proptosis. The eyelids were nontender to palpation. There was trace vasodilation and chemosis of the conjunctiva in the right eye. The remainder of the slitlamp and dilated fundus examination results were within normal limits. Computed tomography of the orbits and magnetic resonance imaging (MRI) of the brain and orbits showed a large lesion of the right greater wing of the sphenoid bone extending toward the orbital apex with edema and enhancement of the right temporal lobe of the brain (Figure 1).A, Axial computed tomography (CT) of the orbits with contrast shows a large destructive lesion in the right sphenoid bone and anterior aspect of the middle cranial fossa. B, A T1-weighted magnetic resonance image (MRI) of the brain and orbits without contrast shows the involvement of the right temporal lobe. The lesion can be seen also involving the right side of the sphenoid bone, orbital apex, and scalp anteriorly. The scale across the bottom of each image is measured in centimeters. A indicates anterior; R, right..

What Would You Do Next?

A: Order a positron emission tomographic scan
B: Start treatment with intravenous antibiotics
C: Start treatment with intravenous corticosteroids
D: Perform biopsy of lesion

Provide your response in the following format:
<answer>Option [letter]</answer> 

Option D."
Merge Q601,B,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A woman in her 40s with no significant medical history presented with a 1-year history of an umbilical nodule. She described occasional pain and intermittent bleeding from the site. Prior treatment with intralesional triamcinolone injections for a presumed keloid yielded no improvement. Physical examination showed a discrete, reddish-brown, noncompressible, smooth nodule within the umbilicus (Figure, A). There was no change in size with the Valsalva maneuver.Clinical image and punch biopsy specimen. A, Smooth reddish-brown nodule within the umbilicus. B, Low-power view showing glandular and stromal tissue within the dermis (hematoxylin-eosin). C, Higher-power view demonstrating a spindle-cell stroma with hemorrhage and hemosiderin-laden macrophages (hematoxylin-eosin). D, Glandular epithelium showing prominent decapitation secretion (hematoxylin-eosin).Histopathologic examination revealed stromal tissue and glandular epithelium within the dermis (Figure, B). The stroma tissue was characterized by small spindle cells, hemorrhage, and numerous hemosiderin-laden macrophages (Figure, C). Glandular epithelium composed of basophilic cuboidal cells and showing decapitation secretion was also present (Figure, D). Computed tomography scan of the abdomen showed a well-circumscribed nodule within the umbilicus without intrabdominal extension or herniation. Surgical excision followed by umbilical reconstruction was performed..

What Is Your Diagnosis?

A: Metastatic adenocarcinoma
B: Primary umbilical endometriosis
C: Urachal duct cyst
D: Omphalomesenteric duct remnant

Provide your response in the following format:
<answer>Option [letter]</answer>Option B</answer>"
Merge Q602,A,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A woman in her early 70s with a history of hypertension, Cushing disease status post–pituitary radiotherapy (1973), left sphenoid wing meningioma involving the left optic nerve and cavernous sinus status postsurgical debulking (2009), radiotherapy with concurrent temozolomide followed by intravenous bevacizumab, and a single prior episode of deep venous thrombosis presented with 2 months of eye redness and decreased vision in her right eye. She previously received a diagnosis of viral conjunctivitis at an outside institution and was treated with topical prednisolone acetate without improvement before presenting to our institution. On examination, visual acuity was 20/25 OD and hand motions OS. A relative afferent pupillary defect was present on the left in the setting of left optic atrophy from the patient’s locally invasive meningioma. Confrontational visual fields were otherwise full in the right eye. Intraocular pressures were within normal limits in both eyes. Hertel exophthalmometry was notable for 3 mm of proptosis on the right. Slitlamp examination demonstrated 3 to 4+ meibomian gland dysfunction in both eyes, but with prominent conjunctival injection in the right eye only. Dilated funduscopy revealed scattered intraretinal hemorrhages (IRHs) and cystoid macular edema (CME) in the right eye, which was also seen on optical coherence tomography (Figure 1). Vital signs, complete blood cell count, and the results of thyroid function tests were within reference ranges. Magnetic resonance imaging and magnetic resonance angiography of the brain and orbits with and without contrast showed a stable size of the meningioma and were otherwise normal.A, Color fundus photograph of the right eye showing scattered intraretinal hemorrhages and a blunted foveal light reflex. B, Optical coherence tomography of the right eye showing cystoid macular edema manifesting as foveal-involving cystoid intraretinal spaces and a small pocket of subfoveal subretinal fluid.Perform an intravitreal injection of an antivascular endothelial growth factor agent.

What Would You Do Next?

A: Perform an intravitreal injection of an antivascular endothelial growth factor agent
B: Start systemic corticosteroids
C: Obtain laboratory workup for uveitis
D: Order cerebral angiography

Provide your response in the following format:
<answer>Option [letter]</answer>Option A</answer>"
Merge Q603,A,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A 35-year-old man was admitted as an inpatient for altered mental status and experienced acute-onset bilateral decreased vision on the second day of hospitalization. He denied any medication use and had no previous history of ocular surgery or known ophthalmic disorders.On examination, visual acuity with correction was 20/400 OD and 20/100 OS. Intraocular pressure was within normal limits. Both pupils were briskly reactive without an afferent pupillary defect. Slitlamp examination was unremarkable. Dilated fundus examination of both eyes revealed peripapillary retinal whitening emanating from the optic nerve and encroaching into the macula, more pronounced in the right eye (Figure 1A). Late-phase frames of fluorescein angiogram in both eyes revealed hypofluorescence corresponding to the areas of retinal whitening and obscuring the choroidal fluorescence in these areas, along with nasal peripapillary hyperfluorescence in the areas of retinal whitening (Figure 1B).Fundus photograph (A) and late-phase frame fluorescein angiography (B) of the right eye. Arrowheads indicate areas of retinal opacification..

What Would You Do Next?

A: Order human immunodeficiency virus serologies
B: Order bacterial and fungal blood cultures
C: Order a lipase level
D: Order antinuclear antibodies

Provide your response in the following format:
<answer>Option [letter]</answer>Option A</answer>"
Merge Q604,A,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A man in his 60s presented to the emergency department with a 3-week history of numbness of the right side of the forehead and cheek and severe right-sided ocular discomfort that was relentless and kept him awake at night. He had been seen 2 weeks previously with similar symptoms and was diagnosed as having blepharitis and discharged with instructions for eyelid hygiene. His symptoms failed to improve, and he visited his family physician the following week. His physician prescribed a course of amoxicillin and clavulanate potassium, but the symptoms remained.The patient had no other ocular history or history of facial surgery. His medical history included ischemic heart disease and hypercholesterolemia, and he was an ex-smoker of 20 pack-years.Examination revealed unaided visual acuity of 20/20 OD and 20/20 OS. He had no evidence of proptosis, no relative afferent pupillary defect, and a full range of extraocular eye movement. Slitlamp examination demonstrated moderate bilateral blepharitis and extensive punctate keratopathy of the right eye. Findings from posterior segment examination were unremarkable. Examination of the cranial nerves demonstrated reduced sensation in the distribution of the ophthalmic and maxillary branches of the right trigeminal nerve, including complete corneal anesthesia. All other cranial nerve functions remained normal.Order computed tomography of the brain with angiographyPrescribe analgesia to treat atypical trigeminal neuralgia and refer the patient to a neurologistOrder contrast-enhanced magnetic resonance imaging of the brain.

What Would You Do Next?

A: Order computed tomography of the brain with angiography
B: Prescribe analgesia to treat atypical trigeminal neuralgia and refer the patient to a neurologist
C: Order contrast-enhanced magnetic resonance imaging of the brain
D: Continue treatment for blepharitis

Provide your response in the following format:
<answer>Option [letter]</answer> 

Option A."
Merge Q605,C,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

An 82-year-old woman presented with dyspnea on exertion and weight gain of 5 kg over the past month. Her medical history included atrial fibrillation and lung adenocarcinoma (a lung lobectomy was performed 8 years ago). Her blood pressure was 112/60 mm Hg, her heart rate was 100 beats per minute, her respiratory rate was 37 breaths per minute, her body temperature was 36.6°C, and her oxygen saturation was 100% while breathing 10 L of oxygen. A cardiac examination was clinically significant for an irregular rhythm, an increased pulmonic closure sound, and jugular venous distension. Bibasilar coarse crackles and pretibial edema were also noted. A complete blood count had results within normal limits. The serum lactate dehydrogenase level was 278 U/L (to convert to microkatal per liter, multiply by 0.0167). A chest radiographic image showed bibasilar infiltrates. An electrocardiogram was notable for atrial fibrillation, and echocardiography revealed normal left ventricular function, mild right atrial and ventricular dilatation, and severe tricuspid regurgitation (transtricuspid pressure gradient, 40 mm Hg). A contrast-enhanced computed tomography image revealed bilateral ground-glass opacities and right basilar consolidations, with no evidence of thromboembolisms (Figure, A). Para-aortic and inguinal lymphadenopathies were also noted. Presumptive diagnoses of pulmonary hypertension (PH) and right-sided heart failure were made. The patient began receiving dobutamine and furosemide, but she continuously required 2 to 10 L of oxygen, and further invasive evaluations could not be performed. An echocardiogram identified aggravating PH (transtricuspid pressure gradient, 57 mm Hg). A thorough physical examination identified scaly, crusty genital skin lesions pathologically compatible with extramammary Paget disease. The patient deteriorated and died despite treatment. An autopsy was performed (Figure, B).A, The chest computed tomography showed ground-glass opacities (white arrowheads) and consolidative lesions (a yellow arrowhead), but no evidence of thromboembolism was obtained. B, Hematoxylin-eosin stain of the lung showed proliferation of intimal fibromuscular cells with (yellow arrowheads) or without (black arrowheads) the presence of Paget cells. Yellow arrowheads show embolized Paget cells. The encircled area (black arrowheads) indicates the vascular lumen, the inside of which is filled with proliferated fibromuscular cells but not Paget cells (original magnification ×400)..

What Is Your Diagnosis?

A: Left ventricular systolic dysfunction
B: Sarcoidosis
C: Pulmonary tumor thrombotic microangiopathy
D: Chronic thromboembolic pulmonary hypertension

Provide your response in the following format:
<answer>Option [letter]</answer>Option C</answer>"
Merge Q606,A,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A 50-year-old woman presented to the emergency department for 3 months of right orbital pain. Her medical history was noncontributory. Examination revealed a right afferent pupillary defect, visual acuity of hand motion OD and 20/30 OS, full extraocular movements, and bilateral retinal dot blot hemorrhages. Magnetic resonance imaging (MRI) showed enhancement along the right intracanalicular optic nerve and adjacent sinuses (Figure). Glycosylated hemoglobin level was elevated at 10.3% (to convert to proportion of total hemoglobin, multiply by 0.01). Workup results for sarcoidosis, IgG4-related disease, seropositive and seronegative arthropathies, human immunodeficiency virus, tuberculosis, syphilis, Epstein-Barr virus, and herpes simplex virus types 1 and 2 were negative.T1 fat-suppressed postgadolinium magnetic resonance imaging. A, Contrast enhancement centered on the right intracanalicular optic nerve (blue arrowhead), involving right orbital apex and posterior ethmoidal sinus (white arrowhead). B, Enhancement encircling right optic nerve (arrowhead).Orbital apex and sinus biopsy revealed acute and chronic inflammation without neoplasm or microorganisms. Specimen cultures grew methicillin-sensitive Staphylococcus aureus (MSSA). The patient was diagnosed as having type 2 diabetes and MSSA sino-orbital infection. She was discharged 10 days later with intravenous (IV) antibacterials, sitagliptin, insulin, and oral opiates.The patient returned to the emergency department 2 weeks later with recurrent orbital pain. Although examination was stable, MRI showed increased apical enhancement. The diagnosis was revised to nonspecific orbital inflammation and the neurology department initiated a 3-day course of IV methylprednisolone. Pain rapidly resolved, repeated MRI showed reduced enhancement, and she was discharged with a prednisone taper.Ten days later, the patient returned once again to the emergency department with pain. Although imaging was stable, examination revealed visual acuity of no light perception OD and new-onset right-sided third, fourth, and sixth cranial neuropathies..

What Would You Do Next?

A: Repeat IV methyprednisolone with slower taper
B: Initiate steroid-sparing immunomodulator
C: Initiate broad-spectrum IV antibacterials
D: Repeat biopsy of orbital apex and sinuses

Provide your response in the following format:
<answer>Option [letter]</answer>Option A</answer>"
Merge Q607,D,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A woman in her 80s presented to hospital with somnolence and fatigue of 2 days’ duration. Medical history included lower urinary tract symptoms of 1-week duration for which she was prescribed cotrimoxazole with no improvement. She also reported progressively worsening vulvar and buttock pain of 5 days’ duration. The patient was admitted to the intensive care unit 3 weeks prior to presentation for pneumonia and remained hospitalized for 10 days. She was not sexually active and had no medical history of sexually transmitted infections. Anogenital examination revealed vulvar (Figure 1A) and buttock ulcers (Figure 1B) tender to palpation. Initial blood workup showed leukopenia with a white blood cell count of 2400 cells/μL (to convert to cells/L, multiply by 106), a differential of 72% neutrophils, and a hemoglobin level of 8.5 g/dL with a hematocrit differential of 27% (to convert hemoglobin to g/L, multiply by 10.0). Cotrimoxazole was discontinued on admission. A biopsy specimen was obtained from the left vulvar ulcer (Figure 1C).A and B, Clinical photographs showing vulvar and buttock ulcers at the time of presentation. C, Hematoxylin-eosin stain (original magnification ×40)..

What Is Your Diagnosis?

A: Fixed drug eruption
B: Cutaneous candidiasis
C: Cytomegalovirus ulcers
D: Genital herpes simplex virus infection

Provide your response in the following format:
<answer>Option [letter]</answer>Option D</answer>"
Merge Q608,D,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A white man in his 30s employed as a metal worker presented with a 2-month history of slightly blurry vision in his right eye. He denied photopsia or floaters and did not note any visual field defects. His best-corrected visual acuity was 20/25 OD and 20/20 OS. He had no history of ocular trauma, drug use, or familial ocular diseases.The anterior segment of both eyes was normal on slitlamp examination, but the fundus examination of the right eye showed multiple refractile small crystals scattered on the posterior pole (Figure 1A). Isolated crystals were also present in the vitreous core. Optical coherence tomography of the macula revealed the crystals to be located preretinally on the surface of the inner limiting membrane with sporadic crystals within the cortical vitreous (Figure 1B).A, Fundus photography at presentation shows multiple refractile crystals at the posterior pole (black arrowheads). B, The corresponding optic coherence tomography at presentation shows these crystals adhering to the internal limiting membrane and floating in the vitreous (white arrowheads).Apart from this, biomicroscopy, fluorescein angiography, and optical coherence tomography of the posterior pole showed no abnormalities. The left eye was unremarkable, and an radiographic image of the right eye socket revealed no foreign bodies.Screen for intravenous abuse of opioids and other substances.

What Would You Do Next?

A: Request a genetic workup
B: Examine the retinal periphery
C: Measure oxalate levels in blood and urine
D: Screen for intravenous abuse of opioids and other substances

Provide your response in the following format:
<answer>Option [letter]</answer>Option D</answer>"
Merge Q609,A,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A 67-year-old white female patient with metastatic breast cancer, currently taking capecitabine plus trastuzumab, presented with 2 weeks of painless reduced vision in her right eye (OD). Her breast cancer was diagnosed in 2007 as stage IA estrogen-receptor positive, progesterone-receptor negative (ER+, PR−), and human epidermal growth factor 2 (ERBB2; formerly HER2) negative, initially treated with lumpectomy plus left breast radiotherapy followed by doxorubicin, cyclophosphamide, paclitaxel, and anastrazole. In 2017, metastases were found in the lumbar spine and lung and treated with fulvestrant and palbociclib plus left brachial plexus radiotherapy. Later, progressive liver metastasis and repeat biopsy with equivocal ERBB2 testing led to treatment with capecitabine plus trastuzumab.On presentation to the ophthalmologist, her visual acuity was reduced to only being able to count fingers (worse than 20/400) OD and 20/40 in the left eye (OS). Visual acuity was 20/25 bilaterally at her last eye examination, 1 year prior. She reported not experiencing any headache, photophobia, diplopia, or eye pain. Ocular motility, pupillary response, and intraocular pressure were normal for each eye. On slit lamp examination, the anterior segment of each eye was normal, without inflammation or blood. On ophthalmoscopic examination, placoid yellow choroidal lesions with ill-defined borders and subretinal fluid were seen in each eye (Figure 1).Inject intravitreal anti–vascular endothelial growth factor (VEGF) into both eyesObtain magnetic resonance imaging (MRI) of the head and orbits.

What Would You Do Next?

A: Initiate high-dose intravenous corticosteroid medication
B: Inject intravitreal anti–vascular endothelial growth factor (VEGF) into both eyes
C: Obtain magnetic resonance imaging (MRI) of the head and orbits
D: Stop capecitabine and trastuzumab

Provide your response in the following format:
<answer>Option [letter]</answer> 

Option A</answer>"
Merge Q610,D,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A 42-year-old white woman with a history of episodic migraine with visual aura presented for evaluation of transient right upper extremity weakness and word-finding difficulty associated with headache. She admitted to having developed new intermittent vertigo and more frequent and severe throbbing migraine with transient blurry vision and nonpulsatile tinnitus several months prior. She had recently developed hearing loss with a robotic quality of auditory perception. She denied mouth or genital ulcers. A neurologic examination revealed diminished hearing to a finger rub on the right side. Fundoscopy showed several segmental retinal arterial plaques, with the right side worse than the left. A brain magnetic resonance image (MRI) with gadolinium revealed multiple white-matter lesions that were hyperintense on diffusion-weighted imaging (DWI), including some with enhancement, as well as a small DWI-negative lesion in the left thalamus and corpus callosum that was hyperintense on T2/fluid-attenuated inversion recovery magnetic resonance imaging (FLAIR; Figure 1). An MRI of the spine with gadolinium did not reveal a signal abnormality in the spinal cord. Infectious, rheumatologic, and hypercoaguable test results were negative. A lumbar puncture revealed a white blood cell count of 8 cells/μL (normal range, 0-5 cells/μL; to convert to cells × 109/L, multiply by 0.001) with 78% lymphocytes and 22% monocytes (to calculate these as proportions of 1.0, multiply by 0.01), and a protein level of 0.067 g/dL (normal range, 0.015-0.045 g/dL; to convert to grams per liter, multiply by 10). Cerebrospinal fluid (CSF) glucose and IgG index test results were normal, with culture and oligoclonal bands negative. An audiogram revealed bilateral sensorineural hearing loss, with the right side worse than the left. Retinal fluorescein angiography was obtained.A, Pink arrowheads indicate hyperintensities in the right centrum semiovale. B, The yellow arrowhead indicates a hyperintensity in the corpus callosum.Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy (CADASIL).

What Is Your Diagnosis?

A: Multiple sclerosis
B: Behçet disease
C: Susac syndrome
D: Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy (CADASIL)

Provide your response in the following format:
<answer>Option [letter]</answer>Option D</answer>"
Merge Q611,B,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A 56-year-old woman with a history of ovarian cancer and surgical colostomy presented with a nontender nodule adjacent to her stoma. She was diagnosed 6 years ago with recurrent poorly differentiated serous ovarian carcinoma and underwent total abdominal hysterectomy and bilateral salpingo-oophorectomy, with multiple regimens of chemotherapy, most recently with ixabepilone and bevacizumab. Complications included a large bowel obstruction, for which she underwent a transverse loop colostomy 3 years ago.The nodule first appeared 1 year prior. It appeared to increase in size after contact with fecal matter and decrease in size after cleaning of the ostomy site, although it never resolved completely. She reported no pain at the site but described mild burning with fecal-induced irritation. She noted “pus-like” drainage from the nodule and received several courses of antibiotics.Examination revealed a 3-cm firm, pink to violaceous, irregularly shaped multilobulated nodule with a central 1-cm ulcer with undermined borders, overlying an erythematous base (Figure). The nodule was rock-hard, with a friable yellow-red plaque between the nodule and ostomy site. The stoma was red, moist, and well-perfused..

What Would You Do Next?

A: Swab and send for cultures
B: Obtain a biopsy of the nodule
C: Consult wound care for barrier protection
D: Prescribe topical steroids

Provide your response in the following format:
<answer>Option [letter]</answer>Option B</answer>"
Merge Q612,A,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A 58-year-old woman returned from the Ukraine with 3 months of constant blurry vision in the left eye. Her history was significant for glaucoma and breast cancer with brain metastasis treated with CyberKnife and whole-brain radiation. While abroad, she received 2 inferiorly placed periocular steroid injections and was treated with glaucoma drops for elevated pressures of 55 mm Hg. At presentation, her visual acuity was 20/20 OD and 20/50 OS, and intraocular pressures were 18 and 20 mm Hg, respectively. She had a left afferent pupillary defect and left superior visual field deficit. Slitlamp examination of the right eye was unremarkable, while the left eye showed 1+ cell in the anterior chamber and 1+ nuclear sclerosis with pigment on the anterior lens capsule. Posterior examination revealed 2+ whitish vitreous deposits, a cup-disc ratio of 0.8, and inferior retinal detachment with subretinal particulate material (Figure, A). B-scan showed vitreous, subhyaloid, and subretinal opacities without choroidal involvement (Figure, B). A magnetic resonance image of the brain and orbits did not reveal any new metastatic lesions.A, Whitish vitreous deposits, inferior retinal detachment, and subretinal material seen on fundus photography of the left eye. B, B-scan ultrasonography of the left eye confirms retinal detachment and hyperechoic subretinal material without choroidal involvement..

What Would You Do Next?

A: Vitrectomy
B: Biopsy
C: Observe and manage glaucoma
D: Enucleate

Provide your response in the following format:
<answer>Option [letter]</answer> 

Option A."
